source,target,amount,timestamp
887,673,1687.0,2025-12-29T11:05:15.604160
1366,158,3281.0,2025-12-29T11:05:15.604160
1366,155,3801.0,2025-12-29T11:05:15.604160
917,159,192.0,2025-12-29T11:05:15.604160
917,387,679.0,2025-12-29T11:05:15.604160
1203,159,4287.0,2025-12-29T11:05:15.604160
1203,1649,595.0,2025-12-29T11:05:15.604160
1467,989,3736.0,2025-12-29T11:05:15.604160
1523,1967,686.0,2025-12-29T11:05:15.604160
230,160,3145.0,2025-12-29T11:05:15.604160
671,160,468.0,2025-12-29T11:05:15.604160
671,234,2667.0,2025-12-29T11:05:15.604160
1047,659,4735.0,2025-12-29T11:05:15.604160
1047,1006,4735.0,2025-12-29T11:05:15.604160
1296,160,3146.0,2025-12-29T11:05:15.604160
1296,1039,3354.0,2025-12-29T11:05:15.604160
1859,1100,4936.0,2025-12-29T11:05:15.604160
1859,1888,3478.0,2025-12-29T11:05:15.604160
1776,161,1214.0,2025-12-29T11:05:15.604160
1776,978,1337.0,2025-12-29T11:05:15.604160
880,292,331.0,2025-12-29T11:05:15.604160
1473,162,3288.0,2025-12-29T11:05:15.604160
599,1972,392.0,2025-12-29T11:05:15.604160
599,1888,3810.0,2025-12-29T11:05:15.604160
1045,163,3326.0,2025-12-29T11:05:15.604160
1045,883,4351.0,2025-12-29T11:05:15.604160
1045,1176,4604.0,2025-12-29T11:05:15.604160
1368,422,3437.0,2025-12-29T11:05:15.604160
1851,825,2881.0,2025-12-29T11:05:15.604160
1976,163,4572.0,2025-12-29T11:05:15.604160
1976,1910,1735.0,2025-12-29T11:05:15.604160
305,173,924.0,2025-12-29T11:05:15.604160
1048,165,3776.0,2025-12-29T11:05:15.604160
1048,1358,2601.0,2025-12-29T11:05:15.604160
1048,1028,1320.0,2025-12-29T11:05:15.604160
940,430,556.0,2025-12-29T11:05:15.604160
1284,355,4307.0,2025-12-29T11:05:15.604160
1284,1379,371.0,2025-12-29T11:05:15.604160
1350,876,2163.0,2025-12-29T11:05:15.604160
1350,1944,3638.0,2025-12-29T11:05:15.604160
631,408,3890.0,2025-12-29T11:05:15.604160
631,999,1778.0,2025-12-29T11:05:15.604160
631,1112,500.0,2025-12-29T11:05:15.604160
631,1665,746.0,2025-12-29T11:05:15.604160
1328,293,1762.0,2025-12-29T11:05:15.604160
1328,878,105.0,2025-12-29T11:05:15.604160
1852,170,3730.0,2025-12-29T11:05:15.604160
921,507,1857.0,2025-12-29T11:05:15.604160
921,1562,2553.0,2025-12-29T11:05:15.604160
413,172,3087.0,2025-12-29T11:05:15.604160
413,273,3854.0,2025-12-29T11:05:15.604160
413,487,4728.0,2025-12-29T11:05:15.604160
413,1696,832.0,2025-12-29T11:05:15.604160
276,173,1749.0,2025-12-29T11:05:15.604160
276,1248,4747.0,2025-12-29T11:05:15.604160
276,1364,332.0,2025-12-29T11:05:15.604160
330,290,871.0,2025-12-29T11:05:15.604160
330,521,2652.0,2025-12-29T11:05:15.604160
330,1379,4718.0,2025-12-29T11:05:15.604160
362,1023,192.0,2025-12-29T11:05:15.604160
362,1141,3305.0,2025-12-29T11:05:15.604160
362,1810,2254.0,2025-12-29T11:05:15.604160
1093,1201,3006.0,2025-12-29T11:05:15.604160
1151,173,1348.0,2025-12-29T11:05:15.604160
1151,884,3669.0,2025-12-29T11:05:15.604160
1979,1484,1752.0,2025-12-29T11:05:15.604160
893,812,3873.0,2025-12-29T11:05:15.604160
1641,175,4051.0,2025-12-29T11:05:15.604160
1641,478,1516.0,2025-12-29T11:05:15.604160
1968,1533,3593.0,2025-12-29T11:05:15.604160
979,222,2414.0,2025-12-29T11:05:15.604160
979,1233,3307.0,2025-12-29T11:05:15.604160
979,1262,4997.0,2025-12-29T11:05:15.604160
1166,1044,1633.0,2025-12-29T11:05:15.604160
1166,1532,2691.0,2025-12-29T11:05:15.604160
1837,732,129.0,2025-12-29T11:05:15.604160
805,177,3092.0,2025-12-29T11:05:15.604160
805,334,1541.0,2025-12-29T11:05:15.604160
805,1518,2290.0,2025-12-29T11:05:15.604160
1143,1972,2230.0,2025-12-29T11:05:15.604160
1488,1268,3777.0,2025-12-29T11:05:15.604160
1594,177,324.0,2025-12-29T11:05:15.604160
1162,178,3023.0,2025-12-29T11:05:15.604160
1162,808,3636.0,2025-12-29T11:05:15.604160
1162,1898,1380.0,2025-12-29T11:05:15.604160
1868,1755,1865.0,2025-12-29T11:05:15.604160
368,179,4736.0,2025-12-29T11:05:15.604160
368,274,735.0,2025-12-29T11:05:15.604160
368,682,4112.0,2025-12-29T11:05:15.604160
368,1410,2926.0,2025-12-29T11:05:15.604160
1259,179,1776.0,2025-12-29T11:05:15.604160
1259,1619,802.0,2025-12-29T11:05:15.604160
1259,1416,4280.0,2025-12-29T11:05:15.604160
1806,179,542.0,2025-12-29T11:05:15.604160
679,180,2106.0,2025-12-29T11:05:15.604160
679,258,1010.0,2025-12-29T11:05:15.604160
679,770,2119.0,2025-12-29T11:05:15.604160
679,913,4453.0,2025-12-29T11:05:15.604160
679,1727,2679.0,2025-12-29T11:05:15.604160
679,1779,1265.0,2025-12-29T11:05:15.604160
1500,263,2355.0,2025-12-29T11:05:15.604160
1500,860,3153.0,2025-12-29T11:05:15.604160
1500,1847,3752.0,2025-12-29T11:05:15.604160
622,181,1570.0,2025-12-29T11:05:15.604160
622,1378,1556.0,2025-12-29T11:05:15.604160
622,1642,2379.0,2025-12-29T11:05:15.604160
622,1358,3152.0,2025-12-29T11:05:15.604160
622,85,2366.0,2025-12-29T11:05:15.604160
658,277,1228.0,2025-12-29T11:05:15.604160
1079,181,4521.0,2025-12-29T11:05:15.604160
1079,1797,3849.0,2025-12-29T11:05:15.604160
1109,181,1294.0,2025-12-29T11:05:15.604160
1109,1094,3695.0,2025-12-29T11:05:15.604160
1558,181,267.0,2025-12-29T11:05:15.604160
1558,878,250.0,2025-12-29T11:05:15.604160
1558,155,2418.0,2025-12-29T11:05:15.604160
1685,519,456.0,2025-12-29T11:05:15.604160
1260,1276,3007.0,2025-12-29T11:05:15.604160
1454,1160,3804.0,2025-12-29T11:05:15.604160
1787,1498,3775.0,2025-12-29T11:05:15.604160
1787,1518,426.0,2025-12-29T11:05:15.604160
517,187,2191.0,2025-12-29T11:05:15.604160
517,692,1680.0,2025-12-29T11:05:15.604160
517,1254,1886.0,2025-12-29T11:05:15.604160
1683,352,3310.0,2025-12-29T11:05:15.604160
1208,188,2020.0,2025-12-29T11:05:15.604160
411,299,685.0,2025-12-29T11:05:15.604160
784,190,3924.0,2025-12-29T11:05:15.604160
784,310,2513.0,2025-12-29T11:05:15.604160
1549,503,4686.0,2025-12-29T11:05:15.604160
1541,192,2081.0,2025-12-29T11:05:15.604160
1730,1576,2810.0,2025-12-29T11:05:15.604160
1738,192,4625.0,2025-12-29T11:05:15.604160
1738,1498,3510.0,2025-12-29T11:05:15.604160
1001,193,207.0,2025-12-29T11:05:15.604160
1001,428,2770.0,2025-12-29T11:05:15.604160
1065,194,1274.0,2025-12-29T11:05:15.604160
1065,763,4901.0,2025-12-29T11:05:15.604160
1065,1170,4075.0,2025-12-29T11:05:15.604160
1065,1259,656.0,2025-12-29T11:05:15.604160
1550,194,691.0,2025-12-29T11:05:15.604160
1550,1128,853.0,2025-12-29T11:05:15.604160
1667,194,183.0,2025-12-29T11:05:15.604160
1667,434,172.0,2025-12-29T11:05:15.604160
1667,1792,834.0,2025-12-29T11:05:15.604160
1734,1001,4384.0,2025-12-29T11:05:15.604160
461,833,2067.0,2025-12-29T11:05:15.604160
461,929,4988.0,2025-12-29T11:05:15.604160
461,1916,2991.0,2025-12-29T11:05:15.604160
615,196,4340.0,2025-12-29T11:05:15.604160
615,258,2579.0,2025-12-29T11:05:15.604160
615,1178,1453.0,2025-12-29T11:05:15.604160
689,196,4675.0,2025-12-29T11:05:15.604160
689,489,2257.0,2025-12-29T11:05:15.604160
1084,196,3269.0,2025-12-29T11:05:15.604160
1774,196,2895.0,2025-12-29T11:05:15.604160
905,233,3794.0,2025-12-29T11:05:15.604160
905,1686,3230.0,2025-12-29T11:05:15.604160
905,1881,3781.0,2025-12-29T11:05:15.604160
905,1912,4568.0,2025-12-29T11:05:15.604160
905,1849,3441.0,2025-12-29T11:05:15.604160
819,200,4758.0,2025-12-29T11:05:15.604160
819,82,703.0,2025-12-29T11:05:15.604160
934,200,4160.0,2025-12-29T11:05:15.604160
934,378,4747.0,2025-12-29T11:05:15.604160
934,1597,2991.0,2025-12-29T11:05:15.604160
934,572,4052.0,2025-12-29T11:05:15.604160
1895,905,1537.0,2025-12-29T11:05:15.604160
1761,586,2131.0,2025-12-29T11:05:15.604160
1761,1897,2562.0,2025-12-29T11:05:15.604160
1761,1710,2027.0,2025-12-29T11:05:15.604160
1547,1156,3052.0,2025-12-29T11:05:15.604160
604,395,4897.0,2025-12-29T11:05:15.604160
604,720,845.0,2025-12-29T11:05:15.604160
922,571,3542.0,2025-12-29T11:05:15.604160
922,790,4201.0,2025-12-29T11:05:15.604160
1165,409,3810.0,2025-12-29T11:05:15.604160
1465,205,2202.0,2025-12-29T11:05:15.604160
1465,506,783.0,2025-12-29T11:05:15.604160
215,206,3258.0,2025-12-29T11:05:15.604160
215,209,1838.0,2025-12-29T11:05:15.604160
215,878,4147.0,2025-12-29T11:05:15.604160
811,538,3869.0,2025-12-29T11:05:15.605160
369,209,3862.0,2025-12-29T11:05:15.605160
369,607,3278.0,2025-12-29T11:05:15.605160
369,942,3326.0,2025-12-29T11:05:15.605160
587,209,509.0,2025-12-29T11:05:15.605160
587,607,811.0,2025-12-29T11:05:15.605160
587,1049,2781.0,2025-12-29T11:05:15.605160
587,1857,2057.0,2025-12-29T11:05:15.605160
903,209,4996.0,2025-12-29T11:05:15.605160
903,351,1006.0,2025-12-29T11:05:15.605160
1432,209,3894.0,2025-12-29T11:05:15.605160
1432,883,3835.0,2025-12-29T11:05:15.605160
1872,284,1807.0,2025-12-29T11:05:15.605160
1688,211,2552.0,2025-12-29T11:05:15.605160
1688,790,827.0,2025-12-29T11:05:15.605160
1788,1652,493.0,2025-12-29T11:05:15.605160
1788,1502,3057.0,2025-12-29T11:05:15.605160
1901,422,1592.0,2025-12-29T11:05:15.605160
1901,355,2021.0,2025-12-29T11:05:15.605160
1504,213,535.0,2025-12-29T11:05:15.605160
1504,572,1211.0,2025-12-29T11:05:15.605160
1504,1847,1990.0,2025-12-29T11:05:15.605160
320,277,1139.0,2025-12-29T11:05:15.605160
320,860,4013.0,2025-12-29T11:05:15.605160
1858,216,4787.0,2025-12-29T11:05:15.605160
1858,1656,2402.0,2025-12-29T11:05:15.605160
1103,217,4609.0,2025-12-29T11:05:15.605160
1103,333,3135.0,2025-12-29T11:05:15.605160
1103,1358,4619.0,2025-12-29T11:05:15.605160
1103,821,361.0,2025-12-29T11:05:15.605160
1674,217,547.0,2025-12-29T11:05:15.605160
1674,248,3292.0,2025-12-29T11:05:15.605160
1674,478,195.0,2025-12-29T11:05:15.605160
1674,746,4647.0,2025-12-29T11:05:15.605160
1853,1100,653.0,2025-12-29T11:05:15.605160
1853,82,3290.0,2025-12-29T11:05:15.605160
1579,218,3453.0,2025-12-29T11:05:15.605160
1579,1993,2152.0,2025-12-29T11:05:15.605160
414,219,1475.0,2025-12-29T11:05:15.605160
414,383,1338.0,2025-12-29T11:05:15.605160
414,82,1591.0,2025-12-29T11:05:15.605160
742,1286,150.0,2025-12-29T11:05:15.605160
858,219,2125.0,2025-12-29T11:05:15.605160
858,621,3998.0,2025-12-29T11:05:15.605160
858,1118,955.0,2025-12-29T11:05:15.605160
858,1599,4167.0,2025-12-29T11:05:15.605160
614,221,1212.0,2025-12-29T11:05:15.605160
614,362,1231.0,2025-12-29T11:05:15.605160
614,1175,1397.0,2025-12-29T11:05:15.605160
614,1467,4045.0,2025-12-29T11:05:15.605160
614,1790,2903.0,2025-12-29T11:05:15.605160
1181,516,2319.0,2025-12-29T11:05:15.605160
1226,221,753.0,2025-12-29T11:05:15.605160
1226,478,1245.0,2025-12-29T11:05:15.605160
1226,1563,4093.0,2025-12-29T11:05:15.605160
1226,1753,2846.0,2025-12-29T11:05:15.605160
1226,1981,4091.0,2025-12-29T11:05:15.605160
773,281,1757.0,2025-12-29T11:05:15.605160
773,1199,3586.0,2025-12-29T11:05:15.605160
773,1987,1953.0,2025-12-29T11:05:15.605160
773,1910,1551.0,2025-12-29T11:05:15.605160
1223,1203,3219.0,2025-12-29T11:05:15.605160
1827,1236,1721.0,2025-12-29T11:05:15.605160
1827,152,2712.0,2025-12-29T11:05:15.605160
781,227,2392.0,2025-12-29T11:05:15.605160
781,406,2546.0,2025-12-29T11:05:15.605160
462,232,3565.0,2025-12-29T11:05:15.605160
462,1181,3754.0,2025-12-29T11:05:15.605160
462,1363,3333.0,2025-12-29T11:05:15.605160
462,1572,4763.0,2025-12-29T11:05:15.605160
462,1807,2198.0,2025-12-29T11:05:15.605160
693,228,864.0,2025-12-29T11:05:15.605160
693,631,2873.0,2025-12-29T11:05:15.605160
693,1748,4113.0,2025-12-29T11:05:15.605160
814,228,154.0,2025-12-29T11:05:15.605160
814,989,1534.0,2025-12-29T11:05:15.605160
1345,1518,670.0,2025-12-29T11:05:15.605160
1345,1910,857.0,2025-12-29T11:05:15.605160
1673,228,3377.0,2025-12-29T11:05:15.605160
1673,564,2879.0,2025-12-29T11:05:15.605160
964,231,4661.0,2025-12-29T11:05:15.605160
964,981,2959.0,2025-12-29T11:05:15.605160
964,1797,1094.0,2025-12-29T11:05:15.605160
476,232,2914.0,2025-12-29T11:05:15.605160
476,354,1497.0,2025-12-29T11:05:15.605160
476,1614,4900.0,2025-12-29T11:05:15.605160
1251,258,2344.0,2025-12-29T11:05:15.605160
1829,237,3023.0,2025-12-29T11:05:15.605160
1963,232,3025.0,2025-12-29T11:05:15.605160
881,362,2863.0,2025-12-29T11:05:15.605160
1680,233,2573.0,2025-12-29T11:05:15.605160
1772,233,1666.0,2025-12-29T11:05:15.605160
834,894,757.0,2025-12-29T11:05:15.605160
834,1991,4401.0,2025-12-29T11:05:15.605160
1930,234,4463.0,2025-12-29T11:05:15.605160
1636,235,230.0,2025-12-29T11:05:15.605160
1681,235,3251.0,2025-12-29T11:05:15.605160
1681,550,1028.0,2025-12-29T11:05:15.605160
1206,462,2453.0,2025-12-29T11:05:15.605160
1605,237,3128.0,2025-12-29T11:05:15.605160
1605,1457,4872.0,2025-12-29T11:05:15.605160
1747,582,4782.0,2025-12-29T11:05:15.605160
1747,1750,1725.0,2025-12-29T11:05:15.605160
293,239,4631.0,2025-12-29T11:05:15.605160
293,273,2407.0,2025-12-29T11:05:15.605160
293,927,3877.0,2025-12-29T11:05:15.605160
293,950,1885.0,2025-12-29T11:05:15.605160
293,1322,2578.0,2025-12-29T11:05:15.605160
293,1960,3482.0,2025-12-29T11:05:15.605160
388,293,2344.0,2025-12-29T11:05:15.605160
498,239,3429.0,2025-12-29T11:05:15.605160
498,1236,1434.0,2025-12-29T11:05:15.605160
619,375,3475.0,2025-12-29T11:05:15.605160
619,478,1351.0,2025-12-29T11:05:15.605160
619,1914,1832.0,2025-12-29T11:05:15.605160
833,239,2729.0,2025-12-29T11:05:15.605160
833,1056,4906.0,2025-12-29T11:05:15.605160
833,1119,1687.0,2025-12-29T11:05:15.605160
868,239,1742.0,2025-12-29T11:05:15.605160
868,538,1123.0,2025-12-29T11:05:15.605160
868,1561,4603.0,2025-12-29T11:05:15.605160
868,1710,1256.0,2025-12-29T11:05:15.605160
1544,239,3358.0,2025-12-29T11:05:15.605160
1544,343,4229.0,2025-12-29T11:05:15.605160
1544,475,949.0,2025-12-29T11:05:15.605160
1793,1792,1661.0,2025-12-29T11:05:15.605160
1824,239,3890.0,2025-12-29T11:05:15.605160
1824,1533,792.0,2025-12-29T11:05:15.605160
312,240,4552.0,2025-12-29T11:05:15.605160
312,279,2089.0,2025-12-29T11:05:15.605160
312,1016,2372.0,2025-12-29T11:05:15.605160
312,1678,4109.0,2025-12-29T11:05:15.605160
312,821,3417.0,2025-12-29T11:05:15.605160
841,240,1963.0,2025-12-29T11:05:15.605160
1192,240,3672.0,2025-12-29T11:05:15.605160
929,977,3115.0,2025-12-29T11:05:15.605160
929,1607,4188.0,2025-12-29T11:05:15.605160
953,241,465.0,2025-12-29T11:05:15.605160
953,527,1345.0,2025-12-29T11:05:15.605160
953,1167,2135.0,2025-12-29T11:05:15.605160
953,1941,3997.0,2025-12-29T11:05:15.605160
1124,241,4070.0,2025-12-29T11:05:15.605160
1982,469,1262.0,2025-12-29T11:05:15.605160
660,243,1799.0,2025-12-29T11:05:15.605160
660,252,3430.0,2025-12-29T11:05:15.605160
660,696,369.0,2025-12-29T11:05:15.605160
660,777,4161.0,2025-12-29T11:05:15.605160
1830,243,3216.0,2025-12-29T11:05:15.605160
1830,495,3977.0,2025-12-29T11:05:15.605160
1887,243,351.0,2025-12-29T11:05:15.606160
1887,1581,3259.0,2025-12-29T11:05:15.606160
1897,243,1284.0,2025-12-29T11:05:15.606160
1897,1351,533.0,2025-12-29T11:05:15.606160
606,244,2041.0,2025-12-29T11:05:15.606160
606,392,2782.0,2025-12-29T11:05:15.606160
606,1489,3560.0,2025-12-29T11:05:15.606160
404,245,1631.0,2025-12-29T11:05:15.606160
404,332,3225.0,2025-12-29T11:05:15.606160
683,604,1258.0,2025-12-29T11:05:15.606160
930,246,219.0,2025-12-29T11:05:15.606160
930,1120,3755.0,2025-12-29T11:05:15.606160
930,1870,1184.0,2025-12-29T11:05:15.606160
930,1710,3472.0,2025-12-29T11:05:15.606160
930,1358,1514.0,2025-12-29T11:05:15.606160
1922,246,4096.0,2025-12-29T11:05:15.606160
1922,765,1376.0,2025-12-29T11:05:15.606160
593,1656,3805.0,2025-12-29T11:05:15.606160
593,1259,4242.0,2025-12-29T11:05:15.606160
1017,752,3119.0,2025-12-29T11:05:15.606160
1017,155,4362.0,2025-12-29T11:05:15.606160
1351,248,1415.0,2025-12-29T11:05:15.606160
1351,198,1235.0,2025-12-29T11:05:15.606160
381,249,350.0,2025-12-29T11:05:15.606160
381,652,3539.0,2025-12-29T11:05:15.606160
772,249,4013.0,2025-12-29T11:05:15.606160
772,1357,3578.0,2025-12-29T11:05:15.606160
772,1607,2883.0,2025-12-29T11:05:15.606160
996,249,2449.0,2025-12-29T11:05:15.606160
996,737,1586.0,2025-12-29T11:05:15.606160
1085,413,4808.0,2025-12-29T11:05:15.606160
1085,905,767.0,2025-12-29T11:05:15.606160
1218,250,2557.0,2025-12-29T11:05:15.606160
1218,907,1072.0,2025-12-29T11:05:15.606160
1319,250,2838.0,2025-12-29T11:05:15.606160
1319,1353,1510.0,2025-12-29T11:05:15.606160
1319,860,658.0,2025-12-29T11:05:15.606160
1319,1964,1580.0,2025-12-29T11:05:15.606160
1319,1888,755.0,2025-12-29T11:05:15.606160
1526,1972,4051.0,2025-12-29T11:05:15.606160
1569,905,2379.0,2025-12-29T11:05:15.606160
1569,1888,660.0,2025-12-29T11:05:15.606160
1863,250,243.0,2025-12-29T11:05:15.606160
938,1676,3210.0,2025-12-29T11:05:15.606160
1212,251,2750.0,2025-12-29T11:05:15.606160
1212,1045,509.0,2025-12-29T11:05:15.606160
835,252,3117.0,2025-12-29T11:05:15.606160
835,652,354.0,2025-12-29T11:05:15.606160
835,1964,2596.0,2025-12-29T11:05:15.606160
1232,1484,798.0,2025-12-29T11:05:15.606160
1232,155,3489.0,2025-12-29T11:05:15.606160
1282,253,935.0,2025-12-29T11:05:15.606160
1525,1071,4770.0,2025-12-29T11:05:15.606160
1402,1168,2492.0,2025-12-29T11:05:15.606160
1402,1443,4549.0,2025-12-29T11:05:15.606160
1402,1774,1307.0,2025-12-29T11:05:15.606160
866,726,802.0,2025-12-29T11:05:15.606160
866,1783,2279.0,2025-12-29T11:05:15.606160
1038,1259,3735.0,2025-12-29T11:05:15.606160
1883,261,2831.0,2025-12-29T11:05:15.606160
573,482,2381.0,2025-12-29T11:05:15.606160
573,732,1840.0,2025-12-29T11:05:15.606160
1205,1755,3031.0,2025-12-29T11:05:15.606160
1375,1146,1640.0,2025-12-29T11:05:15.606160
1375,1631,2638.0,2025-12-29T11:05:15.606160
1375,942,3618.0,2025-12-29T11:05:15.606160
1375,1532,1696.0,2025-12-29T11:05:15.606160
1910,1886,541.0,2025-12-29T11:05:15.606160
1910,1755,791.0,2025-12-29T11:05:15.606160
1910,1518,2280.0,2025-12-29T11:05:15.606160
1910,783,870.0,2025-12-29T11:05:15.606160
1098,374,1503.0,2025-12-29T11:05:15.606160
1098,1370,399.0,2025-12-29T11:05:15.606160
1089,1225,1491.0,2025-12-29T11:05:15.606160
976,269,4566.0,2025-12-29T11:05:15.606160
976,376,4084.0,2025-12-29T11:05:15.606160
1128,269,2927.0,2025-12-29T11:05:15.606160
1128,821,2239.0,2025-12-29T11:05:15.606160
1975,1358,1336.0,2025-12-29T11:05:15.606160
1784,991,4090.0,2025-12-29T11:05:15.606160
779,1213,1572.0,2025-12-29T11:05:15.606160
779,1401,983.0,2025-12-29T11:05:15.606160
1777,1217,4972.0,2025-12-29T11:05:15.606160
1778,273,588.0,2025-12-29T11:05:15.606160
1778,1065,3681.0,2025-12-29T11:05:15.606160
1794,274,3393.0,2025-12-29T11:05:15.606160
1794,1315,2404.0,2025-12-29T11:05:15.606160
1794,1259,4058.0,2025-12-29T11:05:15.606160
1277,275,3119.0,2025-12-29T11:05:15.606160
1277,1379,4098.0,2025-12-29T11:05:15.606160
1938,275,2868.0,2025-12-29T11:05:15.606160
1938,498,1770.0,2025-12-29T11:05:15.606160
1248,1013,3807.0,2025-12-29T11:05:15.606160
793,277,1480.0,2025-12-29T11:05:15.606160
793,1040,1765.0,2025-12-29T11:05:15.606160
769,280,4269.0,2025-12-29T11:05:15.606160
769,152,4028.0,2025-12-29T11:05:15.606160
321,281,3992.0,2025-12-29T11:05:15.606160
321,734,1837.0,2025-12-29T11:05:15.606160
321,1200,3646.0,2025-12-29T11:05:15.606160
545,281,1181.0,2025-12-29T11:05:15.606160
545,303,876.0,2025-12-29T11:05:15.606160
545,625,2557.0,2025-12-29T11:05:15.606160
545,800,1986.0,2025-12-29T11:05:15.606160
545,1430,471.0,2025-12-29T11:05:15.606160
762,281,1631.0,2025-12-29T11:05:15.606160
762,380,607.0,2025-12-29T11:05:15.606160
1125,821,4196.0,2025-12-29T11:05:15.606160
1791,282,4167.0,2025-12-29T11:05:15.606160
1791,785,4691.0,2025-12-29T11:05:15.606160
1791,1105,4303.0,2025-12-29T11:05:15.606160
1416,1293,2652.0,2025-12-29T11:05:15.606160
1589,283,1543.0,2025-12-29T11:05:15.606160
1589,1941,4740.0,2025-12-29T11:05:15.606160
1818,283,2166.0,2025-12-29T11:05:15.606160
1818,934,4959.0,2025-12-29T11:05:15.606160
1818,790,4598.0,2025-12-29T11:05:15.606160
551,1518,971.0,2025-12-29T11:05:15.606160
1091,284,1463.0,2025-12-29T11:05:15.606160
1091,1525,2589.0,2025-12-29T11:05:15.606160
1054,286,4775.0,2025-12-29T11:05:15.606160
937,1171,3171.0,2025-12-29T11:05:15.606160
937,1299,3965.0,2025-12-29T11:05:15.606160
937,1525,1597.0,2025-12-29T11:05:15.606160
1133,290,3194.0,2025-12-29T11:05:15.606160
1185,290,781.0,2025-12-29T11:05:15.606160
1185,985,990.0,2025-12-29T11:05:15.606160
1185,1749,2218.0,2025-12-29T11:05:15.606160
554,291,3303.0,2025-12-29T11:05:15.606160
554,307,2595.0,2025-12-29T11:05:15.606160
554,910,3111.0,2025-12-29T11:05:15.606160
624,291,2289.0,2025-12-29T11:05:15.606160
624,376,1762.0,2025-12-29T11:05:15.606160
624,702,4858.0,2025-12-29T11:05:15.606160
624,1102,2382.0,2025-12-29T11:05:15.606160
624,1200,4207.0,2025-12-29T11:05:15.606160
1647,673,1479.0,2025-12-29T11:05:15.606160
927,454,1392.0,2025-12-29T11:05:15.606160
927,933,138.0,2025-12-29T11:05:15.606160
927,1078,669.0,2025-12-29T11:05:15.606160
1795,294,3805.0,2025-12-29T11:05:15.606160
1795,1821,3691.0,2025-12-29T11:05:15.606160
1795,1847,3113.0,2025-12-29T11:05:15.606160
359,296,2137.0,2025-12-29T11:05:15.606160
359,348,1445.0,2025-12-29T11:05:15.606160
359,958,1875.0,2025-12-29T11:05:15.606160
359,1577,237.0,2025-12-29T11:05:15.606160
359,732,4321.0,2025-12-29T11:05:15.606160
536,296,3759.0,2025-12-29T11:05:15.606160
536,1977,3126.0,2025-12-29T11:05:15.606160
1264,1423,3345.0,2025-12-29T11:05:15.606160
1360,297,4345.0,2025-12-29T11:05:15.606160
1360,1181,4361.0,2025-12-29T11:05:15.606160
1548,299,3561.0,2025-12-29T11:05:15.606160
1548,942,2491.0,2025-12-29T11:05:15.606160
544,339,4200.0,2025-12-29T11:05:15.606160
544,1996,1165.0,2025-12-29T11:05:15.606160
1215,596,1444.0,2025-12-29T11:05:15.606160
1720,1458,3355.0,2025-12-29T11:05:15.606160
427,372,2931.0,2025-12-29T11:05:15.606160
563,981,3062.0,2025-12-29T11:05:15.606160
709,466,4296.0,2025-12-29T11:05:15.606160
709,1039,4775.0,2025-12-29T11:05:15.606160
1127,303,987.0,2025-12-29T11:05:15.606160
1127,818,570.0,2025-12-29T11:05:15.606160
1763,327,1190.0,2025-12-29T11:05:15.606160
1763,1783,200.0,2025-12-29T11:05:15.606160
1805,446,3659.0,2025-12-29T11:05:15.606160
1187,304,2628.0,2025-12-29T11:05:15.606160
1434,306,1809.0,2025-12-29T11:05:15.606160
1434,1075,4408.0,2025-12-29T11:05:15.606160
695,310,815.0,2025-12-29T11:05:15.606160
1590,1026,4399.0,2025-12-29T11:05:15.606160
1590,1236,4716.0,2025-12-29T11:05:15.606160
1695,1664,752.0,2025-12-29T11:05:15.606160
1695,746,3073.0,2025-12-29T11:05:15.606160
1678,1105,2997.0,2025-12-29T11:05:15.606160
1854,314,4935.0,2025-12-29T11:05:15.606160
1854,1263,1179.0,2025-12-29T11:05:15.606160
1278,964,4006.0,2025-12-29T11:05:15.606160
827,317,594.0,2025-12-29T11:05:15.606160
827,541,4695.0,2025-12-29T11:05:15.606160
1494,799,2557.0,2025-12-29T11:05:15.606160
1560,1466,1764.0,2025-12-29T11:05:15.606160
459,406,241.0,2025-12-29T11:05:15.606160
1925,318,1510.0,2025-12-29T11:05:15.606160
1925,340,1465.0,2025-12-29T11:05:15.606160
813,765,2319.0,2025-12-29T11:05:15.606160
813,1907,2347.0,2025-12-29T11:05:15.606160
845,474,1362.0,2025-12-29T11:05:15.606160
845,989,4687.0,2025-12-29T11:05:15.606160
845,1525,3968.0,2025-12-29T11:05:15.606160
1327,319,2310.0,2025-12-29T11:05:15.606160
1327,1888,4716.0,2025-12-29T11:05:15.606160
734,616,3228.0,2025-12-29T11:05:15.606160
799,322,2454.0,2025-12-29T11:05:15.606160
1998,1655,3417.0,2025-12-29T11:05:15.606160
1998,746,2081.0,2025-12-29T11:05:15.606160
1758,905,1061.0,2025-12-29T11:05:15.606160
1057,1731,1338.0,2025-12-29T11:05:15.606160
1611,329,1520.0,2025-12-29T11:05:15.606160
851,330,1693.0,2025-12-29T11:05:15.606160
851,1170,139.0,2025-12-29T11:05:15.606160
1006,331,2604.0,2025-12-29T11:05:15.606160
1006,540,248.0,2025-12-29T11:05:15.606160
1006,1406,1060.0,2025-12-29T11:05:15.606160
1006,1940,3647.0,2025-12-29T11:05:15.606160
1006,211,4589.0,2025-12-29T11:05:15.606160
1890,362,2095.0,2025-12-29T11:05:15.606160
836,1941,3666.0,2025-12-29T11:05:15.606160
1338,446,2918.0,2025-12-29T11:05:15.606160
1174,334,1650.0,2025-12-29T11:05:15.606160
